,0,1,2,3
58,9363.300428137174,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
59,9339.893115737697,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.971,0.943,0.951,0.985,0.980,0.962"
60,9339.894049727009,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.022,0.990,0.989,1.019,1.008,1.009"
61,9455.678183395701,0.012320518561675233,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.001,0.996,1.004,1.011,1.015,0.992"
62,9727.339703339114,0.02832502000405927,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.018,1.027,1.017,1.034,1.013,1.017"
63,9736.76371020719,0.000968347465511553,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.002,0.998,0.987,1.006,0.990"
64,9688.223335388482,-0.004997735724501567,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
65,9639.78318995593,-0.00501244106978055,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
66,9615.684698369303,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,0.985,0.975,0.988,0.989,1.003,0.986"
67,9615.685659937773,9.999999505838704e-08,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.010,1.010,1.008,1.002,0.997,1.019"
68,9409.682007605537,-0.02165652798600126,"0.00,0.00,0.00,0.00,0.00,1.00,0.00","1.000,0.988,0.974,0.967,0.990,0.981,0.970"
69,9359.621209840921,-0.0053343393616690155,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.008,1.000,0.992,1.009,1.020,0.992"
70,9336.216728489011,-0.0025037116448234954,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.012,1.029,1.016,1.006,1.000,1.023"
71,9312.877120289462,-0.0025030299674969883,"0.00,0.00,0.00,0.00,1.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
72,9266.313668303947,-0.00501244106978055,"0.00,0.00,1.00,0.00,0.00,0.00,0.00","1.000,1.000,1.000,1.000,1.000,1.000,1.000"
73,9243.14881308113,-0.0025030297168705377,"1.00,0.00,0.00,0.00,0.00,0.00,0.00","1.000,1.018,1.005,1.012,1.010,1.015,1.015"
